"year","month","day","airline","origin_airport","destination_airport","scheduled_departure","departure_time","departure_delay","scheduled_time","elapsed_time","scheduled_arrival","arrival_time","arrival_delay","diverted","cancelled","year","month","day","airline","origin_airport","destination_airport","scheduled_departure","departure_time","departure_delay","scheduled_time","elapsed_time","scheduled_arrival","arrival_time","arrival_delay","diverted","cancelled"
"2015","12","25","AA","SFO","PHX","600","557","-3","118","103","858","840","-18","0","0","2015","12","25","AA","PHX","JFK","1000","1008","8","295","267","1655","1635","-20","0","0"
"2015","12","25","DL","SFO","DTW","645","640","-5","273","240","1418","1340","-38","0","0","2015","12","25","DL","DTW","JFK","1530","1530","0","110","106","1720","1716","-4","0","0"
"2015","12","25","VX","SFO","LAX","700","703","3","80","75","820","818","-2","0","0","2015","12","25","VX","LAX","JFK","1040","1040","0","325","290","1905","1830","-35","0","0"
"2015","12","25","VX","SFO","LAX","800","758","-2","80","67","920","905","-15","0","0","2015","12","25","VX","LAX","JFK","1040","1040","0","325","290","1905","1830","-35","0","0"
"2015","12","25","AA","SFO","PHX","910","922","12","120","107","1210","1209","-1","0","0","2015","12","25","AA","PHX","JFK","1330","1349","19","285","247","2015","1956","-19","0","0"
"2015","12","25","AA","SFO","PHX","1210","1213","3","118","105","1508","1458","-10","0","0","2015","12","25","AA","PHX","JFK","1640","1629","-11","281","247","2321","2236","-45","0","0"
"2015","12","25","VX","SFO","LAX","1300","1259","-1","75","83","1415","1422","7","0","0","2015","12","25","VX","LAX","JFK","1550","1552","2","309","287","2359","2339","-20","0","0"
"2015","12","25","AA","SFO","PHX","1705","1702","-3","118","120","2003","2002","-1","0","0","2015","12","25","AA","PHX","JFK","2230","2246","16","276","239","506","445","-21","0","0"
"2015","12","25","VX","SFO","LAX","1745","1810","25","80","67","1905","1917","12","0","0","2015","12","25","VX","LAX","JFK","2135","2132","-3","305","275","540","507","-33","0","0"
"2015","12","25","VX","SFO","LAX","1830","1829","-1","80","67","1950","1936","-14","0","0","2015","12","25","VX","LAX","JFK","2135","2132","-3","305","275","540","507","-33","0","0"
"2015","12","25","VX","SFO","LAX","1930","1925","-5","80","90","2050","2055","5","0","0","2015","12","25","VX","LAX","JFK","2310","2310","0","320","309","730","719","-11","0","0"
"2015","12","25","VX","SFO","LAX","2055","2101","6","75","65","2210","2206","-4","0","0","2015","12","25","VX","LAX","JFK","2310","2310","0","320","309","730","719","-11","0","0"
"2015","12","26","VX","SFO","LAX","700","659","-1","80","89","820","828","8","0","0","2015","12","26","VX","LAX","JFK","1040","1044","4","325","324","1905","1908","3","0","0"
"2015","12","26","VX","SFO","LAX","800","800","0","80","95","920","935","15","0","0","2015","12","26","VX","LAX","JFK","1040","1044","4","325","324","1905","1908","3","0","0"
"2015","12","26","AA","SFO","PHX","910","903","-7","120","119","1210","1202","-8","0","0","2015","12","26","AA","PHX","JFK","1330","1325","-5","285","306","2015","2031","16","0","0"
"2015","12","26","VX","SFO","LAX","1125","1121","-4","80","75","1245","1236","-9","0","0","2015","12","26","VX","LAX","JFK","1340","1341","1","320","326","2200","2207","7","0","0"
"2015","12","26","AA","SFO","PHX","1205","1203","-2","118","106","1503","1449","-14","0","0","2015","12","26","AA","PHX","JFK","1640","1652","12","281","283","2321","2335","14","0","0"
"2015","12","26","VX","SFO","LAX","1300","1300","0","75","67","1415","1407","-8","0","0","2015","12","26","VX","LAX","JFK","1550","1551","1","309","328","2359","19","20","0","0"
"2015","12","26","VX","SFO","LAX","1300","1300","0","75","67","1415","1407","-8","0","0","2015","12","26","VX","LAX","JFK","1500","1539","39","315","305","2315","2344","29","0","0"
"2015","12","26","AA","SFO","PHX","1705","1702","-3","118","101","2003","1943","-20","0","0","2015","12","26","AA","PHX","JFK","2230","2232","2","276","266","506","458","-8","0","0"
"2015","12","26","VX","SFO","LAX","1945","2021","36","80","96","2105","2157","52","0","0","2015","12","26","VX","LAX","JFK","2310","2318","8","320","320","730","738","8","0","0"
"2015","12","1","AA","SFO","PHX","600","547","-13","118","99","858","826","-32","0","0","2015","12","1","AA","PHX","JFK","955","1039","44","295","283","1650","1722","32","0","0"
"2015","12","1","VX","SFO","LAX","700","713","13","80","78","820","831","11","0","0","2015","12","1","VX","LAX","JFK","1040","1115","35","325","301","1905","1916","11","0","0"
"2015","12","1","AA","SFO","PHX","910","904","-6","120","112","1210","1156","-14","0","0","2015","12","1","AA","PHX","JFK","1330","1450","80","285","266","2015","2116","61","0","0"
"2015","12","1","VX","SFO","LAX","1125","1124","-1","80","78","1245","1242","-3","0","0","2015","12","1","VX","LAX","JFK","1340","1358","18","320","299","2200","2157","-3","0","0"
"2015","12","1","AA","SFO","PHX","1210","1205","-5","118","117","1508","1502","-6","0","0","2015","12","1","AA","PHX","JFK","1640","1637","-3","281","259","2321","2256","-25","0","0"
"2015","12","1","VX","SFO","LAX","1300","1256","-4","75","67","1415","1403","-12","0","0","2015","12","1","VX","LAX","JFK","1550","1618","28","309","288","2359","6","7","0","0"
"2015","12","1","AA","SFO","PHX","1705","1658","-7","118","118","2003","1956","-7","0","0","2015","12","1","AA","PHX","JFK","2230","2230","0","276","260","506","450","-16","0","0"
"2015","12","1","VX","SFO","LAX","1930","1921","-9","80","72","2050","2033","-17","0","0","2015","12","1","VX","LAX","JFK","2310","2302","-8","320","323","730","725","-5","0","0"
"2015","12","2","AA","SFO","PHX","600","554","-6","118","105","858","839","-19","0","0","2015","12","2","AA","PHX","JFK","955","959","4","295","293","1650","1652","2","0","0"
"2015","12","2","VX","SFO","LAX","700","652","-8","80","73","820","805","-15","0","0","2015","12","2","VX","LAX","JFK","1040","1046","6","325","326","1905","1912","7","0","0"
"2015","12","2","VX","SFO","LAX","800","754","-6","80","74","920","908","-12","0","0","2015","12","2","VX","LAX","JFK","1040","1046","6","325","326","1905","1912","7","0","0"
"2015","12","2","AA","SFO","PHX","910","903","-7","120","126","1210","1209","-1","0","0","2015","12","2","AA","PHX","JFK","1330","1344","14","285","311","2015","2055","40","0","0"
"2015","12","2","AA","SFO","PHX","1210","1210","0","118","106","1508","1456","-12","0","0","2015","12","2","AA","PHX","JFK","1640","1640","0","281","285","2321","2325","4","0","0"
"2015","12","2","VX","SFO","LAX","1300","1256","-4","75","74","1415","1410","-5","0","0","2015","12","2","VX","LAX","JFK","1550","1658","68","309","313","2359","111","72","0","0"
"2015","12","2","AA","SFO","PHX","1705","1656","-9","118","126","2003","2002","-1","0","0","2015","12","2","AA","PHX","JFK","2230","2234","4","276","263","506","457","-9","0","0"
"2015","12","2","VX","SFO","LAX","1930","1922","-8","80","91","2050","2053","3","0","0","2015","12","2","VX","LAX","JFK","2310","2311","1","320","321","730","732","2","0","0"
"2015","12","2","VX","SFO","LAX","2055","2052","-3","75","77","2210","2209","-1","0","0","2015","12","2","VX","LAX","JFK","2310","2311","1","320","321","730","732","2","0","0"
"2015","12","3","AA","SFO","PHX","600","550","-10","118","123","858","853","-5","0","0","2015","12","3","AA","PHX","JFK","955","959","4","295","291","1650","1650","0","0","0"
"2015","12","3","VX","SFO","LAX","700","655","-5","80","84","820","819","-1","0","0","2015","12","3","VX","LAX","JFK","1040","1039","-1","325","311","1905","1850","-15","0","0"
"2015","12","3","AA","SFO","PHX","1210","1222","12","118","123","1508","1525","17","0","0","2015","12","3","AA","PHX","JFK","1640","1639","-1","281","281","2321","2320","-1","0","0"
"2015","12","3","AA","SFO","PHX","1705","1709","4","118","116","2003","2005","2","0","0","2015","12","3","AA","PHX","JFK","2230","2239","9","276","281","506","520","14","0","0"
"2015","12","3","VX","SFO","LAX","1845","1912","27","80","74","2005","2026","21","0","0","2015","12","3","VX","LAX","JFK","2310","2308","-2","320","315","730","723","-7","0","0"
"2015","12","4","AA","SFO","PHX","600","552","-8","118","110","858","842","-16","0","0","2015","12","4","AA","PHX","JFK","955","955","0","295","319","1650","1714","24","0","0"
"2015","12","4","VX","SFO","LAX","700","700","0","80","82","820","822","2","0","0","2015","12","4","VX","LAX","JFK","1040","1044","4","325","304","1905","1848","-17","0","0"
"2015","12","4","VX","SFO","LAX","800","758","-2","80","90","920","928","8","0","0","2015","12","4","VX","LAX","JFK","1040","1044","4","325","304","1905","1848","-17","0","0"
"2015","12","4","AA","SFO","PHX","910","927","17","120","114","1210","1221","11","0","0","2015","12","4","AA","PHX","JFK","1330","1326","-4","285","278","2015","2004","-11","0","0"
"2015","12","4","AA","SFO","PHX","1210","1203","-7","118","121","1508","1504","-4","0","0","2015","12","4","AA","PHX","JFK","1640","1633","-7","281","292","2321","2325","4","0","0"
"2015","12","4","VX","SFO","LAX","1300","1256","-4","75","79","1415","1415","0","0","0","2015","12","4","VX","LAX","JFK","1550","1548","-2","309","325","2359","13","14","0","0"
"2015","12","4","AA","SFO","PHX","1705","1700","-5","118","118","2003","1958","-5","0","0","2015","12","4","AA","PHX","JFK","2230","2226","-4","276","275","506","501","-5","0","0"
"2015","12","4","VX","SFO","LAX","1930","1926","-4","80","84","2050","2050","0","0","0","2015","12","4","VX","LAX","JFK","2310","2308","-2","320","323","730","731","1","0","0"
"2015","12","4","VX","SFO","LAX","2055","2048","-7","75","78","2210","2206","-4","0","0","2015","12","4","VX","LAX","JFK","2310","2308","-2","320","323","730","731","1","0","0"
"2015","12","5","AA","SFO","PHX","600","554","-6","118","106","858","840","-18","0","0","2015","12","5","AA","PHX","JFK","1000","952","-8","295","299","1655","1651","-4","0","0"
"2015","12","5","VX","SFO","LAX","700","655","-5","80","76","820","811","-9","0","0","2015","12","5","VX","LAX","JFK","1040","1036","-4","325","322","1905","1858","-7","0","0"
"2015","12","5","VX","SFO","LAX","800","758","-2","80","71","920","909","-11","0","0","2015","12","5","VX","LAX","JFK","1040","1036","-4","325","322","1905","1858","-7","0","0"
"2015","12","5","AA","SFO","PHX","910","856","-14","120","113","1210","1149","-21","0","0","2015","12","5","AA","PHX","JFK","1330","1327","-3","285","289","2015","2016","1","0","0"
"2015","12","5","VX","SFO","LAX","1125","1122","-3","80","71","1245","1233","-12","0","0","2015","12","5","VX","LAX","JFK","1340","1339","-1","320","323","2200","2202","2","0","0"
"2015","12","5","AA","SFO","PHX","1210","1204","-6","118","111","1508","1455","-13","0","0","2015","12","5","AA","PHX","JFK","1640","1633","-7","281","281","2321","2314","-7","0","0"
"2015","12","6","AA","SFO","PHX","600","556","-4","118","113","858","849","-9","0","0","2015","12","6","AA","PHX","JFK","1000","1009","9","295","298","1655","1707","12","0","0"
"2015","12","6","VX","SFO","LAX","800","754","-6","80","81","920","915","-5","0","0","2015","12","6","VX","LAX","JFK","1040","1040","0","325","330","1905","1910","5","0","0"
"2015","12","6","AA","SFO","PHX","910","928","18","120","110","1210","1218","8","0","0","2015","12","6","AA","PHX","JFK","1330","1329","-1","285","292","2015","2021","6","0","0"
"2015","12","6","AA","SFO","PHX","1100","1057","-3","117","115","1357","1352","-5","0","0","2015","12","6","AA","PHX","JFK","1640","1642","2","281","278","2321","2320","-1","0","0"
"2015","12","6","VX","SFO","LAX","1125","1217","52","80","74","1245","1331","46","0","0","2015","12","6","VX","LAX","JFK","1550","1600","10","309","320","2359","20","21","0","0"
"2015","12","6","VX","SFO","LAX","1255","1306","11","80","71","1415","1417","2","0","0","2015","12","6","VX","LAX","JFK","1550","1600","10","309","320","2359","20","21","0","0"
"2015","12","6","AA","SFO","PHX","1705","1713","8","118","112","2003","2005","2","0","0","2015","12","6","AA","PHX","JFK","2230","2229","-1","276","269","506","458","-8","0","0"
"2015","12","6","VX","SFO","LAX","1845","1902","17","80","85","2005","2027","22","0","0","2015","12","6","VX","LAX","JFK","2310","2313","3","320","323","730","736","6","0","0"
"2015","12","6","VX","SFO","LAX","1930","1947","17","80","116","2050","2143","53","0","0","2015","12","6","VX","LAX","JFK","2310","2313","3","320","323","730","736","6","0","0"
"2015","12","7","AA","SFO","PHX","600","603","3","118","111","858","854","-4","0","0","2015","12","7","AA","PHX","JFK","1000","956","-4","295","301","1655","1657","2","0","0"
"2015","12","7","VX","SFO","LAX","700","657","-3","80","81","820","818","-2","0","0","2015","12","7","VX","LAX","JFK","1040","1037","-3","325","335","1905","1912","7","0","0"
"2015","12","7","VX","SFO","LAX","800","810","10","80","80","920","930","10","0","0","2015","12","7","VX","LAX","JFK","1040","1037","-3","325","335","1905","1912","7","0","0"
"2015","12","7","AA","SFO","PHX","910","905","-5","120","122","1210","1207","-3","0","0","2015","12","7","AA","PHX","JFK","1330","1331","1","285","297","2015","2028","13","0","0"
"2015","12","7","VX","SFO","LAX","1125","1233","68","80","69","1245","1342","57","0","0","2015","12","7","VX","LAX","JFK","1550","1546","-4","309","325","2359","11","12","0","0"
"2015","12","7","AA","SFO","PHX","1210","1203","-7","118","117","1508","1500","-8","0","0","2015","12","7","AA","PHX","JFK","1640","1639","-1","281","285","2321","2324","3","0","0"
"2015","12","7","VX","SFO","LAX","1300","1257","-3","75","76","1415","1413","-2","0","0","2015","12","7","VX","LAX","JFK","1550","1546","-4","309","325","2359","11","12","0","0"
"2015","12","7","VX","SFO","LAX","1930","1925","-5","80","84","2050","2049","-1","0","0","2015","12","7","VX","LAX","JFK","2310","2305","-5","320","326","730","731","1","0","0"
"2015","12","7","VX","SFO","LAX","2055","2054","-1","75","70","2210","2204","-6","0","0","2015","12","7","VX","LAX","JFK","2310","2305","-5","320","326","730","731","1","0","0"
"2015","12","8","AA","SFO","PHX","600","553","-7","118","107","858","840","-18","0","0","2015","12","8","AA","PHX","JFK","1000","957","-3","295","307","1655","1704","9","0","0"
"2015","12","8","VX","SFO","LAX","700","703","3","80","73","820","816","-4","0","0","2015","12","8","VX","LAX","JFK","1040","1054","14","325","326","1905","1920","15","0","0"
"2015","12","8","VX","SFO","LAX","800","756","-4","80","74","920","910","-10","0","0","2015","12","8","VX","LAX","JFK","1040","1054","14","325","326","1905","1920","15","0","0"
"2015","12","8","AA","SFO","PHX","910","904","-6","120","120","1210","1204","-6","0","0","2015","12","8","AA","PHX","JFK","1330","1340","10","285","302","2015","2042","27","0","0"
"2015","12","8","VX","SFO","LAX","1125","1118","-7","80","77","1245","1235","-10","0","0","2015","12","8","VX","LAX","JFK","1340","1336","-4","320","329","2200","2205","5","0","0"
"2015","12","8","AA","SFO","PHX","1210","1209","-1","118","112","1508","1501","-7","0","0","2015","12","8","AA","PHX","JFK","1640","1634","-6","281","281","2321","2315","-6","0","0"
"2015","12","8","VX","SFO","LAX","1300","1252","-8","75","63","1415","1355","-20","0","0","2015","12","8","VX","LAX","JFK","1550","1547","-3","309","332","2359","19","20","0","0"
"2015","12","8","VX","SFO","LAX","1845","1845","0","80","93","2005","2018","13","0","0","2015","12","8","VX","LAX","JFK","2310","2309","-1","320","321","730","730","0","0","0"
"2015","12","8","VX","SFO","LAX","1930","1925","-5","80","76","2050","2041","-9","0","0","2015","12","8","VX","LAX","JFK","2310","2309","-1","320","321","730","730","0","0","0"
"2015","12","9","AA","SFO","PHX","600","556","-4","118","113","858","849","-9","0","0","2015","12","9","AA","PHX","JFK","1000","956","-4","295","296","1655","1652","-3","0","0"
"2015","12","9","VX","SFO","LAX","700","706","6","80","73","820","819","-1","0","0","2015","12","9","VX","LAX","JFK","1040","1039","-1","325","306","1905","1845","-20","0","0"
